20	1	29.867936	52.553196	0.974157	0.639031	5.418920	2.000000	0.013403	56.831310	2.000000	0.095764
21	1	50.133997	3.219297	0.273577	0.691185	2.927667	6.000000	0.060368	5.263261	5.000000	0.014722
22	1	14.280310	31.335917	0.661685	0.717580	18.082541	6.000000	0.020275	32.997191	4.000000	0.280598
23	1	30.453264	52.662430	0.554440	0.182130	9.772352	5.000000	0.010926	57.291048	3.000000	0.019660
24	1	58.220218	12.368117	0.683591	0.242424	44.661728	2.000000	0.014875	53.538108	3.000000	0.019404
25	1	59.295527	1.683654	0.831603	0.827036	30.141192	1.000000	0.211765	37.864913	5.000000	0.012816
26	1	72.166621	32.156522	0.646124	0.942281	52.443227	1.000000	0.015460	34.308988	3.000000	0.011645
27	2	84.531445	63.143209	0.665636	0.588403	6.777954	2.000000	0.116353	29.129699	4.000000	0.012328
28	1	61.911443	31.428832	0.874483	0.656866	41.939541	2.000000	0.014755	23.597590	2.000000	0.067698
29	1	80.508935	27.875634	0.491321	0.614601	24.729866	2.000000	0.019580	33.152114	3.000000	0.021349
30	2	68.905382	51.358436	0.306128	0.528480	50.505276	4.000000	0.016718	40.633574	5.000000	0.013650
31	2	49.248725	50.117870	0.830988	0.115513	21.593173	3.000000	0.053241	17.233316	5.000000	0.013024
32	1	95.645201	55.061067	0.949759	0.824452	3.957469	5.000000	0.062469	37.005760	3.000000	0.011520
33	1	3.591806	65.870864	0.297567	0.348136	30.971953	4.000000	0.495314	18.883139	6.000000	0.050470
34	1	53.650209	43.951841	0.817664	0.489279	5.395878	4.000000	0.037233	49.343381	2.000000	0.254619
35	1	43.213297	78.953415	0.448202	0.313194	21.126663	2.000000	0.015460	40.595639	4.000000	0.103575
36	1	30.729244	12.158072	0.548344	0.253554	49.114632	6.000000	0.549510	22.763250	4.000000	0.022350
37	1	31.180588	62.045380	0.157431	0.317256	5.498775	4.000000	0.105860	7.122255	5.000000	0.013688
38	1	71.999132	59.617802	0.962078	0.826309	42.015145	2.000000	0.011373	14.575149	1.000000	0.013169
39	1	8.057290	55.743422	0.832422	0.755440	48.268024	6.000000	0.016663	33.675993	1.000000	0.047586
40	1	29.911897	97.680963	0.332425	0.878710	7.841235	1.000000	0.061474	31.178416	4.000000	0.010845
41	1	38.405074	40.187839	0.253419	0.156892	36.953516	2.000000	0.092619	50.041392	2.000000	0.046347
42	1	2.157017	93.048740	0.559750	0.604414	35.176106	1.000000	0.032262	35.283942	2.000000	0.017149
43	1	58.302876	17.003985	0.169876	0.385088	5.324336	4.000000	0.010301	3.828431	6.000000	0.031195
44	1	97.942666	10.344041	0.915023	0.691127	24.670684	4.000000	0.026736	3.337387	3.000000	0.016444
45	1	37.128134	58.161549	0.286067	0.918253	6.137097	3.000000	0.109718	58.167918	3.000000	0.013806
46	1	29.818174	36.877545	0.783565	0.597898	31.924790	5.000000	0.020755	8.898682	1.000000	0.010768
47	1	97.671453	59.559670	0.199815	0.920593	40.986200	4.000000	0.134657	11.898674	3.000000	0.026446
48	2	36.242720	91.829106	0.419629	0.216837	36.357970	6.000000	0.011584	36.845447	4.000000	0.010672
49	1	86.964385	19.952914	0.216128	0.717009	17.727033	4.000000	0.016691	7.383970	2.000000	0.013175
50	1	77.557789	90.762538	0.239812	0.403865	43.872835	3.000000	0.126736	12.950732	3.000000	0.010391
51	2	65.582022	53.386866	0.663332	0.869532	20.385602	3.000000	0.014097	32.672686	2.000000	0.021127
52	1	8.645326	84.165739	0.971953	0.547486	40.082317	3.000000	0.010539	29.998089	2.000000	0.011748
53	2	90.033657	3.950750	0.744399	0.169689	13.541995	2.000000	0.011664	59.181582	5.000000	0.016406
54	1	50.514623	88.267261	0.157987	0.102051	15.619895	6.000000	0.034469	49.763226	3.000000	0.011754
55	1	48.687657	19.875508	0.852072	0.347695	42.816391	2.000000	0.055375	31.542310	6.000000	0.019382
56	2	33.174409	28.361599	0.704940	0.517487	32.361807	5.000000	0.012301	26.079485	3.000000	0.011336
57	1	18.659493	41.429768	0.995407	0.979308	46.250754	2.000000	0.015496	23.362848	3.000000	0.020117
58	1	9.369754	69.401100	0.177202	0.348316	40.594569	3.000000	0.014367	43.612226	4.000000	0.017872
59	2	8.146821	30.326829	0.719255	0.217866	49.760726	6.000000	0.023581	2.137875	2.000000	0.032158
60	1	95.423505	89.290086	0.961668	0.397534	35.889895	5.000000	0.090892	56.572531	3.000000	0.033557
61	1	95.884153	16.810632	0.827302	0.318160	45.278677	2.000000	0.065929	34.074582	4.000000	0.029241
62	1	70.001767	7.733795	0.195976	0.514544	19.125980	2.000000	0.010467	33.642400	3.000000	0.021381
63	1	28.617350	40.867577	0.586855	0.673705	4.232024	1.000000	0.014263	12.759943	1.000000	0.014217
64	1	49.113149	9.467772	0.147417	0.946343	48.756582	4.000000	0.026791	26.771959	5.000000	0.018907
65	1	26.164660	32.730912	0.200560	0.242009	31.786340	1.000000	0.072364	52.124175	1.000000	0.025406
66	1	10.276600	91.701746	0.489826	0.819246	53.383951	2.000000	0.015653	14.966697	3.000000	0.010347
67	1	11.154619	97.393027	0.509482	0.377241	29.149045	5.000000	0.042344	50.536322	1.000000	0.013309
68	1	8.980746	78.508672	0.627049	0.594436	45.189199	3.000000	0.018869	25.796702	1.000000	0.010488
69	2	70.108791	18.428902	0.137661	0.589946	1.731434	1.000000	0.012661	59.508843	6.000000	0.015012
70	1	48.041743	37.292055	0.243733	0.907761	28.017332	6.000000	0.011405	58.097165	1.000000	0.088735
71	1	84.357365	20.912118	0.971809	0.768328	4.552791	1.000000	0.081809	50.968946	1.000000	0.029949
72	2	98.743122	61.853041	0.553060	0.661227	17.771799	2.000000	0.019803	40.134308	2.000000	0.016158
73	1	57.284460	29.622540	0.610665	0.532655	48.516293	6.000000	0.010889	52.354381	1.000000	0.015865
74	1	94.849513	13.311504	0.259615	0.586270	46.546453	5.000000	0.018502	56.003511	2.000000	0.052655
75	1	3.215147	22.596164	0.334766	0.682852	1.596692	1.000000	0.018754	61.037463	1.000000	0.149170
76	2	70.235719	68.711748	0.427090	0.260552	18.145070	1.000000	0.030248	27.113582	4.000000	0.029014
77	1	59.842029	74.508379	0.507988	0.878042	6.864448	2.000000	0.043903	49.791216	5.000000	0.015961
78	1	6.213865	51.702990	0.408651	0.947054	30.702678	6.000000	0.016018	57.195221	3.000000	0.013146
79	1	98.186453	95.259546	0.635595	0.965899	53.098062	2.000000	0.011345	35.839835	4.000000	0.049502
80	2	18.107766	62.066390	0.426928	0.435348	21.590362	6.000000	0.031216	15.130815	4.000000	0.028470
81	1	87.893044	65.042868	0.297806	0.869349	28.633760	6.000000	0.022265	3.594088	4.000000	0.035753
82	1	12.030580	63.746470	0.970824	0.220962	13.960319	2.000000	0.015950	26.024798	6.000000	0.014831
83	1	27.077646	2.914273	0.336128	0.665667	31.297786	6.000000	0.040318	27.495713	4.000000	0.051485
84	2	37.537845	47.789588	0.389228	0.714024	40.288706	4.000000	0.011981	50.229940	6.000000	0.012831
85	1	13.605901	74.585649	0.361812	0.955181	35.718215	2.000000	0.011656	50.847084	1.000000	0.030547
86	1	84.481751	18.446564	0.953901	0.762179	44.285309	5.000000	0.072704	36.435333	2.000000	0.013631
87	1	26.562564	7.568705	0.474664	0.396198	33.756994	3.000000	0.024819	41.602625	3.000000	0.025379
88	1	72.190493	50.176161	0.493282	0.256980	14.663504	6.000000	0.052277	54.775146	3.000000	0.011129
89	1	7.390535	5.265396	0.468735	0.532244	35.107940	6.000000	0.037714	44.183878	1.000000	0.013105
90	1	42.016881	89.175117	0.290840	0.122110	3.984546	4.000000	0.010828	51.154944	6.000000	0.014987
91	1	51.150344	61.139058	0.981787	0.377446	25.768981	3.000000	0.010201	10.172287	2.000000	0.201579
92	1	2.448733	38.343549	0.846995	0.431265	8.968202	4.000000	0.014087	2.265083	3.000000	0.019583
93	1	15.170782	88.808697	0.501497	0.932072	48.207394	6.000000	0.012154	37.454011	1.000000	0.028448
94	2	69.625440	12.026522	0.737819	0.129783	10.584460	5.000000	0.012002	34.718556	5.000000	0.012855
95	2	40.224099	39.996860	0.100357	0.739813	13.801429	6.000000	0.012026	51.154243	3.000000	0.015392
96	1	39.536499	57.809474	0.650364	0.976678	12.945031	1.000000	0.014607	23.047234	1.000000	0.026680
97	2	26.651981	38.314688	0.363673	0.654501	10.832234	6.000000	0.011910	11.615692	2.000000	0.038113
98	2	98.859645	37.119555	0.589359	0.241258	40.935750	6.000000	0.020190	52.310986	2.000000	0.015753
99	1	51.074661	49.634255	0.547654	0.273178	36.907950	6.000000	0.019701	14.196474	1.000000	0.014490
100	1	31.898926	88.082756	0.630180	0.326130	19.345682	1.000000	0.027692	15.791540	2.000000	0.033698
101	1	93.300763	92.036363	0.632355	0.348720	37.147858	1.000000	0.046534	35.268505	5.000000	0.040429
102	1	28.096064	93.400356	0.912010	0.119122	16.683427	6.000000	0.125344	11.554226	1.000000	0.080996
103	1	70.572234	11.428726	0.230400	0.286096	35.199352	1.000000	0.017085	15.196252	1.000000	0.688312
104	1	63.708075	59.845253	0.631933	0.930865	36.459857	5.000000	0.290906	5.018715	2.000000	0.016178
105	1	62.602508	65.384994	0.186331	0.786258	49.330285	3.000000	0.014101	41.309999	6.000000	0.029544
106	1	23.901657	23.552179	0.971501	0.816074	32.726940	6.000000	0.010970	46.039679	6.000000	0.015666
107	2	30.828064	59.433114	0.163327	0.767264	32.163069	6.000000	0.011284	53.790867	1.000000	0.018275
108	1	8.643602	23.621748	0.132634	0.770326	15.313976	2.000000	0.034422	57.587581	6.000000	0.011253
109	1	55.349055	75.380692	0.213123	0.219588	7.833043	3.000000	0.012060	19.809891	2.000000	0.010924
110	1	12.848276	22.072207	0.795537	0.973841	34.406150	4.000000	0.015487	37.484015	5.000000	0.012060
111	1	60.046916	48.199473	0.165857	0.328969	36.116878	1.000000	0.016903	59.983749	4.000000	0.013813
112	1	38.144641	52.197560	0.442649	0.398826	19.294731	3.000000	0.020806	43.038602	2.000000	0.025330
113	1	9.736591	91.228943	0.479622	0.220274	37.651372	1.000000	0.010193	22.706964	1.000000	0.090712
114	1	78.550738	95.854889	0.492081	0.267679	45.403002	4.000000	0.114942	11.319076	3.000000	0.012446
115	1	85.543255	29.500587	0.184300	0.827398	31.157006	5.000000	0.032613	25.831111	2.000000	0.049040
116	1	21.378602	30.931307	0.257300	0.105028	38.340741	5.000000	0.470183	21.808677	5.000000	0.015483
117	1	45.286257	57.110487	0.600958	0.104206	42.126215	6.000000	0.019858	45.989186	5.000000	0.017982
118	1	39.446962	16.689021	0.981470	0.127139	34.899269	3.000000	0.013015	1.386300	2.000000	0.015157
119	1	43.188465	94.915583	0.967729	0.688570	22.134528	5.000000	0.019484	45.918226	1.000000	0.011571
120	2	84.321226	72.184548	0.969136	0.368862	36.260267	4.000000	0.010336	12.820775	3.000000	0.026566
121	1	33.554788	88.882062	0.483968	0.153066	20.013612	1.000000	0.250731	43.279077	4.000000	0.038660
122	1	54.975531	46.049125	0.617199	0.314151	29.130816	1.000000	0.028866	42.870332	2.000000	0.036044
123	2	53.413706	73.049609	0.446554	0.532355	17.915204	3.000000	0.040011	39.964290	4.000000	0.014024
124	1	61.062425	10.959844	0.625577	0.575468	45.550498	6.000000	0.010503	1.900453	5.000000	0.030941
125	1	75.607506	34.906413	0.529755	0.482283	31.576054	5.000000	0.011826	1.792951	6.000000	0.020621
126	1	24.664511	38.388327	0.357221	0.970974	19.791974	1.000000	0.013843	18.787243	6.000000	0.013689
127	1	96.049843	66.964468	0.144850	0.445137	11.869419	6.000000	0.026804	22.264968	4.000000	0.161815
128	1	78.396969	14.078800	0.147414	0.760087	7.706447	1.000000	0.020888	1.604226	2.000000	0.012847
129	1	22.674754	96.820227	0.710285	0.842302	32.918944	2.000000	0.109050	27.257655	5.000000	0.064816
130	1	82.241804	55.713965	0.869150	0.950715	52.504898	2.000000	0.134076	32.944079	2.000000	0.026022
131	1	32.437373	18.225549	0.830162	0.234424	42.296441	3.000000	0.010628	3.859787	3.000000	0.045708
132	1	92.061741	21.219538	0.993500	0.479361	45.442158	1.000000	0.012148	51.875028	4.000000	0.026952
133	1	21.646141	73.097830	0.224489	0.657189	50.291836	4.000000	0.180602	22.202956	3.000000	0.010452
134	1	42.385976	5.411899	0.520384	0.151050	21.080063	1.000000	0.012325	40.994443	2.000000	0.015433
135	1	47.376275	55.960196	0.132727	0.891843	34.685767	2.000000	0.018734	13.171595	2.000000	0.010176
136	1	8.107313	95.424404	0.353562	0.544349	34.589992	4.000000	0.020584	27.002834	6.000000	0.010728
137	1	38.591029	68.116839	0.211190	0.589170	21.912558	1.000000	0.042690	36.879774	5.000000	0.020466
138	1	13.710484	14.058002	0.127821	0.414361	48.444118	6.000000	0.022052	40.173932	3.000000	0.015024
139	1	77.912395	51.736763	0.281009	0.318574	47.366289	2.000000	0.025462	20.226148	2.000000	0.028641
140	2	44.814341	62.331642	0.452189	0.487400	23.274483	5.000000	0.033886	11.730485	4.000000	0.034800
141	1	19.697330	55.504293	0.411917	0.943242	38.269146	4.000000	0.022629	15.733795	5.000000	0.022343
142	1	95.583096	4.984785	0.106664	0.466600	10.634912	4.000000	0.032012	43.427574	5.000000	0.014387
143	1	34.977880	67.847917	0.817055	0.495765	10.074566	6.000000	0.026517	33.478827	3.000000	0.021416
144	2	91.491987	56.816055	0.285203	0.225587	32.508405	3.000000	0.022109	14.775760	3.000000	0.020895
145	1	40.156027	26.802212	0.556988	0.394276	34.981246	5.000000	0.010285	12.313155	1.000000	0.028414
146	1	29.712342	61.406548	0.655885	0.451247	50.821923	3.000000	0.018927	26.971681	1.000000	0.015136
147	1	58.763780	59.110792	0.897322	0.650067	40.918889	5.000000	0.021435	6.669435	1.000000	0.018229
148	1	98.517914	54.854600	0.449654	0.914605	33.468764	2.000000	0.018088	43.539750	4.000000	0.011258
149	2	46.016979	22.385891	0.354516	0.462748	14.406138	6.000000	0.017904	55.448462	5.000000	0.059979
150	1	36.735803	50.390942	0.373660	0.476259	51.639133	5.000000	0.112811	2.936333	2.000000	0.024130
151	1	52.863153	55.711158	0.518095	0.867652	36.251727	6.000000	0.016749	1.380236	2.000000	0.013054
152	1	38.301745	31.185666	0.305758	0.968935	12.011770	4.000000	0.068311	9.754786	2.000000	0.013260
153	1	49.400063	31.097890	0.883984	0.535275	43.016822	3.000000	0.011629	49.434481	2.000000	0.043986
154	1	68.181251	14.732542	0.982698	0.744341	0.725298	5.000000	0.016804	56.889569	5.000000	0.174323
155	2	91.437878	95.701292	0.517901	0.727285	5.844376	2.000000	0.020263	39.717626	5.000000	0.012702
156	1	33.690738	59.328520	0.982318	0.651602	36.913240	3.000000	0.012645	25.742848	5.000000	0.022240
157	1	1.361618	84.929456	0.888909	0.561282	32.081818	5.000000	0.010538	9.211205	2.000000	0.030789
158	1	49.948017	60.873563	0.665321	0.514407	30.553152	1.000000	0.031147	43.947373	2.000000	0.010999
159	2	38.700056	48.503611	0.836687	0.813008	45.146758	6.000000	0.010919	36.318575	6.000000	0.031165
160	1	59.798809	76.239074	0.320438	0.620479	25.066518	5.000000	0.066978	2.221093	1.000000	0.020981
161	1	35.020574	7.794372	0.710763	0.986818	51.840124	4.000000	0.028833	24.913176	4.000000	0.038635
162	2	84.925276	96.752718	0.731549	0.922231	37.564675	4.000000	0.010241	38.087869	5.000000	0.010697
163	1	60.559893	17.345971	0.317797	0.552020	18.084953	3.000000	0.053900	10.000926	5.000000	0.034439
164	1	35.738617	87.838867	0.128161	0.701667	14.751568	2.000000	0.059417	13.758071	4.000000	0.011156
165	2	29.793448	57.311758	0.427241	0.655764	36.417848	6.000000	0.011177	15.364347	6.000000	0.038388
166	1	64.782607	44.009022	0.117624	0.723795	27.214501	5.000000	0.034112	22.179076	4.000000	0.016858
167	1	22.695899	81.321279	0.833482	0.143197	13.947714	1.000000	0.013484	51.149744	5.000000	0.010302
168	1	92.388678	13.682470	0.578665	0.848880	19.351914	5.000000	0.015232	16.629571	3.000000	0.024373
169	1	50.983187	63.937173	0.946371	0.321543	48.200750	6.000000	0.039834	2.598716	4.000000	0.014570
170	1	59.831759	5.637581	0.918020	0.213537	46.854802	6.000000	0.054618	57.898100	4.000000	0.026566
171	1	17.147940	16.635081	0.716568	0.695638	29.884177	5.000000	0.061527	8.398277	2.000000	0.126757
172	1	12.576069	15.390105	0.901892	0.295192	43.295154	4.000000	0.017800	46.073537	5.000000	0.047750
173	2	99.806660	24.407001	0.972330	0.843535	17.343293	6.000000	0.013738	60.623498	6.000000	0.088400
174	1	58.112686	34.220661	0.703607	0.781489	46.820933	3.000000	0.027815	24.807727	2.000000	0.031647
175	1	5.138312	2.420926	0.996476	0.346538	52.290344	4.000000	0.033979	28.135201	1.000000	0.031248
176	1	4.533246	5.855291	0.288442	0.576662	26.913109	4.000000	0.032925	30.212347	1.000000	0.020512
177	1	4.753430	88.131296	0.814832	0.622627	51.030006	1.000000	0.040398	33.598097	6.000000	0.017021
178	1	10.577669	57.179819	0.601548	0.289948	42.430720	4.000000	0.011441	38.006426	5.000000	0.024223
179	1	5.498224	28.649526	0.469932	0.564968	27.244684	1.000000	0.022731	7.252180	2.000000	0.114362
180	1	16.761760	73.667051	0.612533	0.616785	54.229253	3.000000	0.016705	21.677373	5.000000	0.032243
181	1	67.655960	63.744214	0.655283	0.447599	7.167180	3.000000	0.025099	19.035575	2.000000	0.063641
182	1	66.858935	75.702316	0.247052	0.760279	48.132925	3.000000	0.055186	32.030256	3.000000	0.031381
183	2	44.786835	28.506684	0.544597	0.198527	11.471914	6.000000	0.038561	7.885897	2.000000	0.032586
184	1	8.669327	59.356036	0.388192	0.457504	44.589960	4.000000	0.050488	43.074054	2.000000	0.045707
185	1	65.666532	9.211903	0.530013	0.827459	4.040256	4.000000	0.035761	20.193798	1.000000	0.013220
186	1	80.049520	72.906193	0.727635	0.311929	28.288833	6.000000	0.039972	9.650475	5.000000	0.191784
187	2	78.063554	77.031825	0.636340	0.362580	22.165240	3.000000	0.017961	6.340019	4.000000	0.175954
188	1	97.959825	52.355860	0.105738	0.546264	19.340104	5.000000	0.015797	5.159221	2.000000	0.041514
189	2	27.605973	95.433492	0.684303	0.398709	39.364331	6.000000	0.030574	19.793175	4.000000	0.021577
190	1	12.043754	28.272173	0.942415	0.664320	11.014281	1.000000	0.016020	7.077624	5.000000	0.053305
191	1	37.949037	26.531976	0.412138	0.558631	24.824566	1.000000	0.095529	46.903830	3.000000	0.036399
192	1	80.704274	51.298410	0.782218	0.637382	32.164238	1.000000	0.060978	9.379094	3.000000	0.042224
193	1	67.097909	85.866072	0.335076	0.296804	29.349244	1.000000	0.028653	44.205572	2.000000	0.102676
194	1	32.399967	58.934998	0.555267	0.695615	54.411075	1.000000	0.011732	24.203252	2.000000	0.118639
195	1	84.646876	36.452380	0.282650	0.872791	48.384254	3.000000	0.013761	22.541022	6.000000	0.032217
196	1	15.125340	59.365586	0.585305	0.608429	42.941231	2.000000	0.010197	47.434588	6.000000	0.126165
197	2	91.614013	65.916205	0.521307	0.767188	42.165411	5.000000	0.022352	47.946897	2.000000	0.040885
198	2	48.708684	19.059355	0.808697	0.960355	8.642719	5.000000	0.022631	5.705647	6.000000	0.016363
199	1	32.489883	58.845798	0.992029	0.341541	50.914745	4.000000	0.027463	43.824670	5.000000	0.015486
200	2	80.346019	86.186699	0.685686	0.861389	30.519349	4.000000	0.016910	24.023046	5.000000	0.012450
201	1	63.469808	44.153241	0.518794	0.706003	38.204036	5.000000	0.010390	14.037511	5.000000	0.024142
202	1	67.653503	20.958837	0.608164	0.720140	0.682265	2.000000	0.025452	61.527756	6.000000	0.029836
203	1	38.760530	46.910622	0.412865	0.175150	52.924913	1.000000	0.038956	46.702849	4.000000	0.012984
204	1	84.887918	29.955641	0.160225	0.774614	20.746501	2.000000	0.015531	7.106884	6.000000	0.016691
205	1	82.558243	67.603132	0.952979	0.935873	23.154277	5.000000	0.013001	3.016861	2.000000	0.020880
206	1	30.557806	23.091710	0.691510	0.531596	31.646870	3.000000	0.010238	10.406947	2.000000	0.072301
207	1	72.404084	22.752189	0.897155	0.506777	45.271298	1.000000	0.016922	33.207136	3.000000	0.172073
208	1	64.637243	25.964571	0.971987	0.604414	12.661064	1.000000	0.355422	52.689380	6.000000	0.012850
209	1	47.187110	15.278991	0.429478	0.293821	52.158756	2.000000	0.032808	41.432895	2.000000	0.011215
210	1	49.605655	45.695884	0.356867	0.215063	40.140271	5.000000	0.389815	48.076956	2.000000	0.052629
211	1	70.678793	27.009339	0.914965	0.169035	45.168253	2.000000	0.022972	35.734857	2.000000	0.088074
212	2	44.615531	39.775999	0.945021	0.681815	22.970558	5.000000	0.014005	25.211589	3.000000	0.023131
213	2	82.755912	37.406814	0.543982	0.307115	23.974422	5.000000	0.036278	40.381609	6.000000	0.034954
214	1	32.904678	45.586464	0.938687	0.982123	54.509683	3.000000	0.022373	27.623445	5.000000	0.117200
215	1	37.212465	33.403221	0.639600	0.756084	6.851853	5.000000	0.029517	38.920270	2.000000	0.044646
216	2	41.760018	52.654023	0.901460	0.521107	35.862600	2.000000	0.022334	17.762533	3.000000	0.065495
217	2	62.113999	86.751963	0.804915	0.301863	30.000995	5.000000	0.012906	20.216669	5.000000	0.010235
218	1	64.103571	52.587309	0.992609	0.866608	33.903331	5.000000	0.032450	53.679891	5.000000	0.011175
219	1	55.876011	81.643617	0.546630	0.676461	47.372052	1.000000	0.014449	55.369739	3.000000	0.010837
220	1	31.208796	5.669883	0.700971	0.764458	6.273986	4.000000	0.010102	14.157713	5.000000	0.074482
221	1	89.739432	6.390978	0.468679	0.984899	32.435246	4.000000	0.034413	39.593736	3.000000	0.036408
222	2	28.863057	99.420132	0.222301	0.469486	41.420203	6.000000	0.019937	8.895850	1.000000	0.014177
223	1	69.493846	48.133225	0.661232	0.108742	8.918355	5.000000	0.043890	51.264263	5.000000	0.030685
224	1	70.470530	74.458002	0.876996	0.939937	0.775601	4.000000	0.040282	25.662629	2.000000	0.010327
225	1	13.216349	83.787511	0.902201	0.815138	50.301586	1.000000	0.020354	25.496576	3.000000	0.270780
226	1	15.813858	15.596388	0.116972	0.894744	31.028984	5.000000	0.010744	58.715900	5.000000	0.014719
227	1	95.092369	55.546830	0.928899	0.837386	39.655650	2.000000	0.044282	35.281615	6.000000	0.022970
228	1	65.442426	74.746981	0.177467	0.550238	50.519924	3.000000	0.012237	1.801519	1.000000	0.012894
229	2	39.984488	36.890887	0.206135	0.444044	9.597631	3.000000	0.016079	11.847639	4.000000	0.015183
230	1	28.238940	8.248988	0.929121	0.147378	25.636049	3.000000	0.044091	19.056516	3.000000	0.014172
231	2	14.685809	58.212588	0.255944	0.705088	48.201144	4.000000	0.010550	33.551559	3.000000	0.011992
232	1	25.124063	68.461824	0.756111	0.631828	36.244369	3.000000	0.023306	1.134636	3.000000	0.022851
233	1	92.912760	87.126812	0.789859	0.627989	31.779925	5.000000	0.140995	38.224325	1.000000	0.011377
234	2	23.925500	54.549492	0.162429	0.477238	27.019355	6.000000	0.014784	34.486713	4.000000	0.017296
235	2	70.749737	48.954235	0.491018	0.809595	19.580336	3.000000	0.060745	22.841240	6.000000	0.022696
236	1	8.419109	47.486771	0.986803	0.299382	53.564390	4.000000	0.010803	48.515456	4.000000	0.032298
237	2	87.049243	74.637344	0.843156	0.854890	21.166068	3.000000	0.011744	29.330965	3.000000	0.012688
238	2	52.634801	40.401437	0.164729	0.393123	26.242556	2.000000	0.010687	48.762221	4.000000	0.036389
239	1	89.216497	49.091701	0.937163	0.391342	36.117565	3.000000	0.010223	61.332941	3.000000	0.010448
240	1	15.027973	11.156334	0.655005	0.985525	21.202967	6.000000	0.011277	42.815964	5.000000	0.010063
241	1	3.290911	46.643962	0.709323	0.364023	32.502047	6.000000	0.036082	57.548350	6.000000	0.010077
242	2	73.782526	84.885977	0.120298	0.250960	43.387180	6.000000	0.024281	54.246324	4.000000	0.032995
243	1	40.720423	68.972116	0.985077	0.239959	10.801274	6.000000	0.023148	47.124188	6.000000	0.020437
244	1	91.274847	3.832121	0.922261	0.990443	26.062852	2.000000	0.083466	38.310939	6.000000	0.011924
245	1	80.519740	31.173399	0.487689	0.295290	43.639753	3.000000	0.010037	33.553157	2.000000	0.010226
246	1	58.039594	5.833859	0.184227	0.399560	11.343697	4.000000	0.021566	39.380113	2.000000	0.011126
247	1	17.103787	84.237957	0.769178	0.879125	41.929776	5.000000	0.010433	20.645501	2.000000	0.212337
248	1	56.052989	32.358281	0.544886	0.858191	46.997967	6.000000	0.014572	27.914131	2.000000	0.011860
249	1	23.495110	6.177754	0.962508	0.613019	32.899150	4.000000	0.017136	1.513517	3.000000	0.025003
250	1	63.189104	58.208704	0.681833	0.901438	0.962909	3.000000	0.035377	46.558390	3.000000	0.010672
251	1	74.254150	13.771498	0.912572	0.164984	49.231526	3.000000	0.023157	21.959685	4.000000	0.012639
252	1	23.910668	24.388255	0.142036	0.533772	28.627397	1.000000	0.015860	7.222241	6.000000	0.025995
253	1	19.909100	20.674864	0.439198	0.776936	7.522025	5.000000	0.032833	13.367598	1.000000	0.014366
254	1	97.381595	28.348821	0.642637	0.824785	2.278945	1.000000	0.010400	54.211612	3.000000	0.019900
255	2	68.265665	66.339270	0.320885	0.509711	6.301118	4.000000	0.022023	59.946705	5.000000	0.011224
256	1	5.626682	68.942813	0.577817	0.419075	53.045508	2.000000	0.044202	33.071082	4.000000	0.075046
257	1	53.523858	43.164897	0.232069	0.332249	22.057126	1.000000	0.012023	49.054640	4.000000	0.020053
258	1	83.444035	33.792480	0.997061	0.551358	36.895957	4.000000	0.106696	28.940681	6.000000	0.019267
259	2	85.944104	85.266911	0.176335	0.153937	7.989460	3.000000	0.010885	35.762073	4.000000	0.010653
